199406.0,72.79,AZ
199407.0,73.03,AZ
199408.0,73.38,AZ
199409.0,73.83,AZ
199410.0,74.25,AZ
199411.0,74.55,AZ
199412.0,74.71,AZ
199501.0,74.77,AZ
199502.0,74.93,AZ
199503.0,75.29,AZ
199504.0,75.74,AZ
199505.0,76.14,AZ
199506.0,76.48,AZ
199507.0,76.8,AZ
199508.0,77.14,AZ
199509.0,77.45,AZ
199510.0,77.63,AZ
199511.0,77.74,AZ
199512.0,77.98,AZ
199601.0,78.36,AZ
199602.0,78.77,AZ
199603.0,79.17,AZ
199604.0,79.44,AZ
199605.0,79.69,AZ
199606.0,80.06,AZ
199607.0,80.53,AZ
199608.0,80.84,AZ
199609.0,80.98,AZ
199610.0,80.99,AZ
199611.0,80.84,AZ
199612.0,80.77,AZ
199701.0,80.93,AZ
199702.0,81.25,AZ
199703.0,81.74,AZ
199704.0,82.29,AZ
199705.0,82.73,AZ
199706.0,83.02,AZ
199707.0,83.21,AZ
199708.0,83.4,AZ
199709.0,83.63,AZ
199710.0,83.78,AZ
199711.0,83.94,AZ
199712.0,84.23,AZ
199801.0,84.66,AZ
199802.0,85.17,AZ
199803.0,85.66,AZ
199804.0,86.12,AZ
199805.0,86.53,AZ
199806.0,87.04,AZ
199807.0,87.67,AZ
199808.0,88.11,AZ
199809.0,88.28,AZ
199810.0,88.43,AZ
199811.0,88.7,AZ
199812.0,89.09,AZ
199901.0,89.51,AZ
199902.0,89.97,AZ
199903.0,90.56,AZ
199904.0,91.08,AZ
199905.0,91.5,AZ
199906.0,92.04,AZ
199907.0,92.65,AZ
199908.0,93.15,AZ
199909.0,93.49,AZ
199910.0,93.72,AZ
199911.0,93.95,AZ
199912.0,94.46,AZ
200001.0,95.15,AZ
200002.0,95.92,AZ
200003.0,96.66,AZ
200004.0,97.32,AZ
200005.0,98.03,AZ
200006.0,98.53,AZ
200007.0,98.75,AZ
200008.0,98.89,AZ
200009.0,99.08,AZ
200010.0,99.41,AZ
200011.0,99.74,AZ
200012.0,100.0,AZ
200101.0,100.25,AZ
200102.0,100.66,AZ
200103.0,101.4,AZ
200104.0,102.19,AZ
200105.0,102.76,AZ
200106.0,103.39,AZ
200107.0,103.93,AZ
200108.0,104.22,AZ
200109.0,104.58,AZ
200110.0,104.91,AZ
200111.0,105.05,AZ
200112.0,105.25,AZ
200201.0,105.64,AZ
200202.0,106.29,AZ
200203.0,107.09,AZ
200204.0,107.9,AZ
200205.0,108.58,AZ
200206.0,109.14,AZ
200207.0,109.79,AZ
200208.0,110.47,AZ
200209.0,111.22,AZ
200210.0,111.91,AZ
200211.0,112.34,AZ
200212.0,112.59,AZ
200301.0,112.96,AZ
200302.0,113.75,AZ
200303.0,114.77,AZ
200304.0,115.69,AZ
200305.0,116.41,AZ
200306.0,117.17,AZ
200307.0,118.11,AZ
200308.0,119.07,AZ
200309.0,120.1,AZ
200310.0,121.13,AZ
200311.0,121.89,AZ
200312.0,122.58,AZ
200401.0,123.51,AZ
200402.0,124.46,AZ
200403.0,125.65,AZ
200404.0,127.32,AZ
200405.0,129.51,AZ
200406.0,132.06,AZ
200407.0,134.45,AZ
200408.0,136.66,AZ
200409.0,139.03,AZ
200410.0,141.56,AZ
200411.0,143.95,AZ
200412.0,146.08,AZ
200501.0,148.84,AZ
200502.0,153.09,AZ
200503.0,158.6,AZ
200504.0,164.84,AZ
200505.0,171.63,AZ
200506.0,178.29,AZ
200507.0,184.01,AZ
200508.0,188.61,AZ
200509.0,192.0,AZ
200510.0,194.3,AZ
200511.0,195.67,AZ
200512.0,196.99,AZ
200601.0,198.92,AZ
200602.0,200.94,AZ
200603.0,202.66,AZ
200604.0,204.3,AZ
200605.0,205.36,AZ
200606.0,205.33,AZ
200607.0,204.8,AZ
200608.0,203.71,AZ
200609.0,202.53,AZ
200610.0,201.63,AZ
200611.0,200.59,AZ
200612.0,199.82,AZ
200701.0,199.77,AZ
200702.0,200.18,AZ
200703.0,200.45,AZ
200704.0,200.56,AZ
200705.0,200.38,AZ
200706.0,199.31,AZ
200707.0,197.33,AZ
200708.0,194.69,AZ
200709.0,191.59,AZ
200710.0,188.16,AZ
200711.0,184.53,AZ
200712.0,180.99,AZ
200801.0,177.56,AZ
200802.0,174.27,AZ
200803.0,171.0,AZ
200804.0,168.07,AZ
200805.0,165.69,AZ
200806.0,162.77,AZ
200807.0,158.67,AZ
200808.0,154.36,AZ
200809.0,150.21,AZ
200810.0,145.29,AZ
200811.0,140.13,AZ
200812.0,135.78,AZ
200901.0,132.22,AZ
200902.0,128.99,AZ
200903.0,126.0,AZ
200904.0,123.93,AZ
200905.0,122.97,AZ
200906.0,122.73,AZ
200907.0,122.45,AZ
200908.0,121.89,AZ
200909.0,121.4,AZ
200910.0,120.92,AZ
200911.0,120.14,AZ
200912.0,119.1,AZ
201001.0,118.08,AZ
201002.0,117.28,AZ
201003.0,116.65,AZ
201004.0,116.24,AZ
201005.0,116.21,AZ
201006.0,115.85,AZ
201007.0,114.49,AZ
201008.0,112.25,AZ
201009.0,109.87,AZ
201010.0,107.68,AZ
201011.0,105.92,AZ
201012.0,104.95,AZ
201101.0,104.64,AZ
201102.0,104.56,AZ
201103.0,104.2,AZ
201104.0,103.46,AZ
201105.0,102.81,AZ
201106.0,102.69,AZ
201107.0,102.87,AZ
201108.0,103.06,AZ
201109.0,103.24,AZ
201110.0,103.41,AZ
201111.0,103.95,AZ
201112.0,104.53,AZ
201201.0,105.08,AZ
201202.0,106.51,AZ
201203.0,108.93,AZ
201204.0,111.71,AZ
201205.0,114.68,AZ
201206.0,117.66,AZ
201207.0,120.12,AZ
201208.0,121.83,AZ
201209.0,123.18,AZ
201210.0,124.49,AZ
201211.0,125.46,AZ
201212.0,126.1,AZ
201301.0,127.01,AZ
201302.0,128.78,AZ
201303.0,131.33,AZ
201304.0,133.96,AZ
201305.0,136.4,AZ
201306.0,138.78,AZ
201307.0,140.72,AZ
201308.0,141.78,AZ
201309.0,142.47,AZ
201310.0,143.08,AZ
201311.0,143.3,AZ
201312.0,143.37,AZ
201401.0,143.89,AZ
201402.0,144.67,AZ
201403.0,145.46,AZ
201404.0,146.36,AZ
201405.0,147.21,AZ
201406.0,147.84,AZ
201407.0,148.06,AZ
201408.0,147.82,AZ
201409.0,147.68,AZ
201410.0,148.27,AZ
201411.0,149.33,AZ
201412.0,150.1,AZ
201501.0,150.66,AZ
201502.0,151.65,AZ
201503.0,153.03,AZ
201504.0,154.59,AZ
201505.0,156.01,AZ
201506.0,157.07,AZ
201507.0,157.94,AZ
201508.0,158.76,AZ
201509.0,159.63,AZ
201510.0,160.19,AZ
201511.0,160.33,AZ
201512.0,160.43,AZ
201601.0,160.94,AZ
201602.0,162.38,AZ
201603.0,164.42,AZ
201604.0,166.16,AZ
201605.0,167.1,AZ
201606.0,167.77,AZ
201607.0,168.73,AZ
201608.0,169.84,AZ
201609.0,171.04,AZ
201610.0,172.31,AZ
201611.0,173.13,AZ
201612.0,173.64,AZ
201701.0,174.41,AZ
201702.0,175.43,AZ
201703.0,177.06,AZ
